"","X","Rxn_1","Rxn_2","Rxn_1_Min","Rxn_1_Max","Rxn_2_Min","Rxn_2_Max","v1","v2","Rxn1_Prod","Rxn2_Prod","g_min_Fluxes","g_max_Fluxes","l_min_Fluxes","l_max_Fluxes","Rxn_1_Class","Rxn_2_Class","class","size","flux","short","long","common","syna","Rxn1_submodule","Rxn2_submodule","species"
"1223",26,"BKDA2","ECOAH9ir",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Lipid metabolism","Valine, Leucine, and Isoleucine Metabolism","iEK1008"
"1224",27,"BKDA2","HACD9",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473582465064e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Lipid metabolism","Valine, Leucine, and Isoleucine Metabolism","iEK1008"
"1225",28,"BKDA2","MACCOAT",0,0.99009029020815,0,0.709661300589981,0,0.000376617653735308,0,0,0,2.38742359215394e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Lipid metabolism","Valine, Leucine, and Isoleucine Metabolism","iEK1008"
"1226",29,"BKDC","3M2OPLOXRD",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Lipid metabolism","Lipid metabolism","iEK1008"
"1227",30,"BKDC","ACOADH1",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Lipid metabolism","Lipid metabolism","iEK1008"
"1228",31,"BKDC","BKDC1",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.38742359215394e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Lipid metabolism","Lipid metabolism","iEK1008"
"1229",32,"BKDC","ECOAH9ir",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Lipid metabolism","Valine, Leucine, and Isoleucine Metabolism","iEK1008"
"1230",33,"BKDC","HACD9",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473582465064e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Lipid metabolism","Valine, Leucine, and Isoleucine Metabolism","iEK1008"
"1231",34,"BKDC","MACCOAT",0,0.99009029020815,0,0.709661300589981,0,0.000376617653735308,0,0,0,2.38742359215394e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Lipid metabolism","Valine, Leucine, and Isoleucine Metabolism","iEK1008"
"1232",35,"CMCBTFL","VIUB",0,0.000325773688742307,0,0.000325762956894608,0.000325773688742312,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",23,0.000965007207895976,6,16,1,0.956521739130435,"Redox Metabolism","Transport","iEK1008"
"1233",36,"CMCBTFU","VIUB",0,0.000325773688742307,0,0.000325762956894608,0.000325773688742312,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",23,0.000965007207895976,6,16,1,0.956521739130435,"Redox Metabolism","Transport","iEK1008"
"1234",37,"CS","CITabc",0,8.81241171789933,0,1,0.97311052564259,1,0,0,1.00000000000477,1,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL",459,30.6050792438848,4,22,433,0.0566448801742919,"Citric Acid Cycle","Transport","iEK1008"
"1235",38,"CTPS1","CTPS2",0,7.33959101512582,0,3.66979550755929,0.0167046276289919,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",123,0.0527988116465567,28,79,16,0.869918699186992,"Purine and Pyrimidine Biosynthesis","Purine and Pyrimidine Biosynthesis","iEK1008"
"1236",39,"CYTBD","DHORDi",0,20.7646743933996,0,0.459557296139503,9.94745766234005,0,0,0,0,-6.30224691877679e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",105,0.0623103999464417,26,76,3,0.971428571428571,"Redox Metabolism","Purine and Pyrimidine Biosynthesis","iEK1008"
"1237",40,"CYTK1","NTD4",-3.66858921477988,3.67016658149107,0,7.33875579627937,0.0157739038349973,0,-1,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",9,0.112387327451631,2,3,4,0.555555555555556,"Purine and Pyrimidine Biosynthesis","Purine and Pyrimidine Biosynthesis","iEK1008"
"1238",41,"DADK","NTPP5",-0.000203143164526409,3.66936774113132,0,3.66937789814159,-0.000203143164526409,0,-1,0,NA,NA,0,-3.86022561572191e-12,"pFBAOpt_Rxns","MLE_Rxns","PSL",35,0.000663088688983685,6,27,2,0.942857142857143,"Nucleotide Salvage Pathway","Nucleotide Salvage Pathway","iEK1008"
"1239",42,"DHFR_copy1","DHFR_copy2",-999.99999767308,0.000639912602878212,0,1000,4.65390984345504e-05,-0.00774660744889388,-1,0,0,0.000639912602886683,4.65390983917591e-05,1000,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL",2,8.8422960030754e-05,1,1,0,1,"Folate Metabolism","Folate Metabolism","iEK1008"
"1240",43,"DHNPA_1","DHNPA2r",0,4.65390983917589e-05,0,4.65390983917575e-05,4.65390983917522e-05,0,0,0,0,4.65390985190878e-05,4.6539098458029e-05,4.65390984580316e-05,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL",6,0.000265268880000002,3,3,0,1,"Folate Metabolism","Folate Metabolism","iEK1008"
"1241",44,"DHNPA_1","DHPS2",0,4.65390983917589e-05,0,4.65390983917575e-05,4.65390983917522e-05,0,0,0,0,4.65390985190878e-05,4.6539098458029e-05,4.65390984580316e-05,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL",6,0.000265268880000002,3,3,0,1,"Folate Metabolism","Folate Metabolism","iEK1008"
"1242",45,"DHNPA_1","HPPK2",0,4.65390983917589e-05,0,4.65390983917575e-05,4.65390983917522e-05,0,0,0,0,4.65390985190878e-05,4.6539098458029e-05,4.65390984580316e-05,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL",6,0.000265268880000002,3,3,0,1,"Folate Metabolism","Folate Metabolism","iEK1008"
"1243",46,"DHORD2","DHORDi",0,0.472563634710638,0,0.459557296139503,0.000593373504494924,0,0,0,0,-6.30224691877679e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",107,0.0456177607044036,20,84,3,0.97196261682243,"Purine and Pyrimidine Biosynthesis","Purine and Pyrimidine Biosynthesis","iEK1008"
"1244",47,"DHPPDA2","DHPPDA",0,0.00204190294193831,0,0.00204190294193831,0.00204190294193842,0,0,0,0,0.00204190294193842,0.00204190294193842,0.00204190294193842,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL",4,0.00775911473988344,2,2,0,1,"Riboflavin Metabolism","Riboflavin Metabolism","iEK1008"
"1245",48,"DHPPDA2","GTPCII",0,0.00204190294193831,0,0.00204190294193831,0.00204190294193842,0,0,0,0,0.00204190294193842,0.00204190294193842,0.00204190294193842,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL",4,0.00775911473988344,2,2,0,1,"Riboflavin Metabolism","Riboflavin Metabolism","iEK1008"
"1246",49,"DMPPS","IPDDI",0,0.742071876328288,-0.556761199460498,0.185310676868213,0.00276965809303954,4.65390983917522e-05,0,-1,-0.0248926002522012,0.00276965809291596,0.00276965809302965,0.00276965809291596,"pFBAOpt_Rxns","ELE_Rxns","PSL",3,0.0078934071104956,1,1,1,0.666666666666667,"Cofactor and Prosthetic Group Biosynthesis","Polyprenyl Metabolism","iEK1008"
"1247",50,"ECOAH12","3M2OPLOXRD",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Valine, Leucine, and Isoleucine Metabolism","Lipid metabolism","iEK1008"
"1248",51,"ECOAH12","ACOADH1",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Valine, Leucine, and Isoleucine Metabolism","Lipid metabolism","iEK1008"
"1249",52,"ECOAH12","BKDC1",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.38742359215394e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Valine, Leucine, and Isoleucine Metabolism","Lipid metabolism","iEK1008"
"1250",53,"ECOAH12","ECOAH9ir",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Valine, Leucine, and Isoleucine Metabolism","Valine, Leucine, and Isoleucine Metabolism","iEK1008"
"1251",54,"ECOAH12","HACD9",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473582465064e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Valine, Leucine, and Isoleucine Metabolism","Valine, Leucine, and Isoleucine Metabolism","iEK1008"
"1252",55,"ECOAH12","MACCOAT",0,0.99009029020815,0,0.709661300589981,0,0.000376617653735308,0,0,0,2.38742359215394e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Valine, Leucine, and Isoleucine Metabolism","Valine, Leucine, and Isoleucine Metabolism","iEK1008"
"1253",56,"FADE233","3M2OPLOXRD",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Lipid metabolism","Lipid metabolism","iEK1008"
"1254",57,"FADE233","ACOADH1",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Lipid metabolism","Lipid metabolism","iEK1008"
"1255",58,"FADE233","BKDC1",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.38742359215394e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Lipid metabolism","Lipid metabolism","iEK1008"
"1256",59,"FADE233","ECOAH9ir",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Lipid metabolism","Valine, Leucine, and Isoleucine Metabolism","iEK1008"
"1257",60,"FADE233","HACD9",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473582465064e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Lipid metabolism","Valine, Leucine, and Isoleucine Metabolism","iEK1008"
"1258",61,"FADE233","MACCOAT",0,0.99009029020815,0,0.709661300589981,0,0.000376617653735308,0,0,0,2.38742359215394e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Lipid metabolism","Valine, Leucine, and Isoleucine Metabolism","iEK1008"
"1259",62,"FAS160","ETHAt",0,0.454182964291914,-1.09281951762421,0,0,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",84,0.522982929523972,21,27,36,0.571428571428571,"Fatty Acid Metabolism","Transport","iEK1008"
"1260",63,"FAS160","GPDDA2",0,0.454182964291914,0,1.09281951762421,0,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",84,0.522982929525357,21,27,36,0.571428571428571,"Fatty Acid Metabolism","Glycerophospholipid metabolism","iEK1008"
"1261",64,"FAS160","LPLIPAL2E160",0,0.454182964291914,0,1.09281951762342,0,0.00435821204276924,0,0,0,-9.03101812083085e-13,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",83,0.523775813231251,21,27,35,0.578313253012048,"Fatty Acid Metabolism","Fatty Acid Metabolism","iEK1008"
"1262",65,"FAS160","PLIPA1E160",0,0.454182964291914,0,3.66937789814206,0,0.0146453306990679,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",39,0.544637967821227,12,13,14,0.641025641025641,"Fatty Acid Metabolism","Fatty Acid Metabolism","iEK1008"
"1263",66,"FAS161","FAS160",0,0.45146395523268,0,0.454182964291914,0,0,0,0,0.0290502869552123,0.0328757426686215,0.0328757426687953,0.0328757426687953,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL",5,0.15615743425573,1,3,1,0.8,"Fatty Acid Metabolism","Fatty Acid Metabolism","iEK1008"
"1264",67,"FAS181","DESAT18",0,0.666765227693294,0,0.66676522769251,0,0,0,0,0,0.000572954473819776,0.00057295447507554,0.000572954472809797,"pFBAOpt_Rxns","ELE_Rxns","PSL",4,0.00217719433254465,1,3,0,1,"Fatty Acid Metabolism","Fatty Acid Metabolism","iEK1008"
"1265",68,"FAS181","FACOAL180",0,0.666765227693294,0,3.66940654542983,0,0,0,0,0,0.000572954471408593,0.000572954475046572,0.000572954470953846,"pFBAOpt_Rxns","ELE_Rxns","PSL",4,0.00217719433254465,1,3,0,1,"Fatty Acid Metabolism","Fatty Acid Metabolism","iEK1008"
"1266",69,"FAS181","FACOAL181",0,0.666765227693294,-0.273098630410933,0.666736580398062,0,0,0,-1,-0.000572954474932885,-3.29691829392686e-12,-0.000572954474932885,-0.000572954475046572,"pFBAOpt_Rxns","ELE_Rxns","RSL",4,0.00217719433254465,1,3,0,1,"Fatty Acid Metabolism","Fatty Acid Metabolism","iEK1008"
"1267",70,"FCLT","FCLT2",0,9.30781967835491e-05,0,9.30781967835491e-05,0,6.84124746358854e-05,0,0,0,9.30781967835176e-05,9.30781967835176e-05,9.30781967835176e-05,"pFBAOpt_Rxns","ELE_Rxns","PSL",3,0.00026526887994782,1,2,0,1,"Cofactor and Prosthetic Group Biosynthesis","Cofactor and Prosthetic Group Biosynthesis","iEK1008"
"1268",71,"FCLT","FETRANS",0,9.30781967835491e-05,-9.3078196755414e-05,0,0,0,0,0,-9.3078196755414e-05,0,-9.3078196755414e-05,-9.3078196755414e-05,"pFBAOpt_Rxns","ELE_Rxns","PSL",3,0.00026526887994782,1,2,0,1,"Cofactor and Prosthetic Group Biosynthesis","Redox Metabolism","iEK1008"
"1269",72,"FOLD3","DHNPA2r",0,4.65390983917589e-05,0,4.65390983917575e-05,0,0,0,0,0,4.65390985190878e-05,4.6539098458029e-05,4.65390984580316e-05,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL",6,0.000265268880000002,3,3,0,1,"Folate Metabolism","Folate Metabolism","iEK1008"
"1270",73,"FOLD3","DHPS2",0,4.65390983917589e-05,0,4.65390983917575e-05,0,0,0,0,0,4.65390985190878e-05,4.6539098458029e-05,4.65390984580316e-05,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL",6,0.000265268880000002,3,3,0,1,"Folate Metabolism","Folate Metabolism","iEK1008"
"1271",74,"FOLD3","HPPK2",0,4.65390983917589e-05,0,4.65390983917575e-05,0,0,0,0,0,4.65390985190878e-05,4.6539098458029e-05,4.65390984580316e-05,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL",6,0.000265268880000002,3,3,0,1,"Folate Metabolism","Folate Metabolism","iEK1008"
"1272",75,"FRD","EGTB",0,1000,0,0.212717559312142,0,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",86,0.481433710110245,27,47,12,0.86046511627907,"Citric Acid Cycle","Ergothioneine biosynthesis","iEK1008"
"1273",76,"FRD","EGTC",0,1000,0,0.212717559312142,0,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",86,0.481433710110245,27,47,12,0.86046511627907,"Citric Acid Cycle","Ergothioneine biosynthesis","iEK1008"
"1274",77,"FRD","EGTD",0,1000,0,0.212717559312142,0,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",86,0.481433710110245,27,47,12,0.86046511627907,"Citric Acid Cycle",NA,"iEK1008"
"1275",78,"FRD","EGTE",0,1000,0,0.212717559312142,0,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",86,0.481433710110245,27,47,12,0.86046511627907,"Citric Acid Cycle","Ergothioneine biosynthesis","iEK1008"
"1276",79,"FRD","GLUCYS",0,1000,0,2.44625193209314,0,0.000218559240822297,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",90,0.487083395270606,29,49,12,0.866666666666667,"Citric Acid Cycle","Alanine, Aspartate, and Glutamate Metabolism","iEK1008"
"1277",80,"G16MTM2","MANAT2",0,0.000308786917829317,0,0.000308786917829316,0,0.0183742177837963,0,0,0,0.00030878691782932,0.00030878691782932,0.00030878691782932,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL",4,0.0011733726792,1,1,2,0.5,"Glycerophospholipid metabolism","Fatty Acid Metabolism","iEK1008"
"1278",81,"GAPD","GLYCt",-3.61854001542468,0.985675691841931,-1,0.659148861244287,0.0335850567021587,0,-1,-1,-1,-1.00000000000205,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL",456,25.7950925552289,22,28,406,0.109649122807018,"Glycolysis/Gluconeogenesis","Transport","iEK1008"
"1279",82,"GAPD","GLYK",-3.61854001542468,0.985675691841931,0,8.33871931890227,0.0335850567021587,0,-1,0,0.999270441460859,0.999270441452447,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL",152,1.84365051208063,47,72,33,0.782894736842105,"Glycolysis/Gluconeogenesis","Alternate Carbon Metabolism","iEK1008"
"1280",83,"GHMT2r","ICL",0,2.97082961647172,0,2.47289693849103,0,0,0,0,0,-1.08912933603463e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",26,0.812906875461527,6,8,12,0.538461538461538,"Glycolysis/Gluconeogenesis","Glyoxylate Metabolism","iEK1008"
"1281",84,"GLGC","GLGE",0,7.34021155233581,0,7.33943991076197,0.0088777984092119,0,0,0,0,0.0136824949248317,0.0136824949271771,0.0136824949210182,"pFBAOpt_Rxns","ELE_Rxns","PSL",110,0.159718352489453,36,68,6,0.945454545454545,"Alternate Carbon Metabolism","Starch and sucrose metabolism","iEK1008"
"1282",85,"GLGC","MAK",0,7.34021155233581,0,7.33943991076197,0.0088777984092119,0.0146578962555954,0,0,0,0.0136824949248648,0.0136824949271386,0.0136824949209995,"pFBAOpt_Rxns","ELE_Rxns","PSL",110,0.159718352489453,36,68,6,0.945454545454545,"Alternate Carbon Metabolism","Others","iEK1008"
"1283",86,"GLGC","MTI",0,7.34021155233581,0,7.33943991076512,0.0088777984092119,0,0,0,0,0.0136824949195216,0.0136824949271386,0.0136824949262291,"pFBAOpt_Rxns","ELE_Rxns","PSL",110,0.159650598379352,34,69,7,0.936363636363636,"Alternate Carbon Metabolism","Alternate Carbon Metabolism","iEK1008"
"1284",87,"GLU5K","ORNTA",0,7.33915727722622,0,7.33915727724118,0,0,0,0,0,0.00802973968689213,0.00802973968876808,0.00802973968677206,"pFBAOpt_Rxns","ELE_Rxns","PSL",7,0.0533969676135893,1,2,4,0.428571428571429,"Urea Cycle","Arginine and Proline Metabolism","iEK1008"
"1285",88,"GLYCt","ENO",-1,0.659148861244287,-4.48126733075161,0.984762710236164,0,0,-1,-1,NA,NA,0.640147397167766,0.64014739716049,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL",461,31.9269080308467,6,23,432,0.0629067245119306,"Transport","Glycolysis/Gluconeogenesis","iEK1008"
"1286",89,"GLYCt","G3PD1ir",-1,0.659148861244287,-0.99968085710475,22.7554476417327,0,0,-1,-1,NA,NA,-0.993617046307804,8.93577512694822,"pFBAOpt_Rxns","ELE_Rxns","PSL",461,25.2230678029879,21,25,415,0.0997830802603037,"Transport","Glycerophospholipid metabolism","iEK1008"
"1287",90,"GLYCt","G3PT",-1,0.659148861244287,0,7.33875579627523,0,0,-1,0,NA,NA,0,0,"pFBAOpt_Rxns","MLE_Rxns","PSL",453,25.2169065192422,21,27,405,0.105960264900662,"Transport","Glycerophospholipid metabolism","iEK1008"
"1288",91,"GLYDHDA","GHMT2r",-2.47290159233153,0,0,2.97082961647172,0,0,0,0,NA,NA,0.0551022343191293,0.0551022343315196,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL",12,0.681077130975817,3,4,5,0.583333333333333,"Glyoxylate Metabolism","Glycolysis/Gluconeogenesis","iEK1008"
"1289",92,"GLYK","G3PD1ir",0,8.33871931890227,-0.99968085710475,22.7554476417327,0,0,0,-1,-0.993617046307804,8.9357751267745,NA,NA,"pFBAOpt_Rxns","ELE_Rxns","PSL",414,5.10391749188376,13,42,359,0.132850241545894,"Alternate Carbon Metabolism","Glycerophospholipid metabolism","iEK1008"
"1290",93,"GTPCII2","DHPPDA",0,0.00204190294193831,0,0.00204190294193831,0,0,0,0,0,0.00204190294193842,0.00204190294193842,0.00204190294193842,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL",4,0.00775911473988344,2,2,0,1,"Cofactor and Prosthetic Group Biosynthesis","Riboflavin Metabolism","iEK1008"
"1291",94,"GTPCII2","GTPCII",0,0.00204190294193831,0,0.00204190294193831,0,0,0,0,0,0.00204190294193842,0.00204190294193842,0.00204190294193842,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL",4,0.00775911473988344,2,2,0,1,"Cofactor and Prosthetic Group Biosynthesis","Riboflavin Metabolism","iEK1008"
"1292",95,"HDECH","FAS160",-1.09297896690778,0.406488712438202,0,0.454182964291914,0.00418328320668922,0,-1,0,NA,NA,0.0290502869552203,0.0328757426686215,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL",60,0.318527437181257,15,16,29,0.516666666666667,"Fatty Acid Metabolism","Fatty Acid Metabolism","iEK1008"
"1293",96,"HDECH","G3PAT160",-1.09297896690778,0.406488712438202,0,0.851017154721519,0.00418328320668922,0,-1,0,NA,NA,0,-2.1899179518392e-12,"pFBAOpt_Rxns","MLE_Rxns","PSL",39,0.0254665570891871,13,23,3,0.923076923076923,"Fatty Acid Metabolism","Glycerophospholipid metabolism","iEK1008"
"1294",97,"HIBD","3M2OPLOXRD",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Alternate Carbon Metabolism","Lipid metabolism","iEK1008"
"1295",98,"HIBD","ACOADH1",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Alternate Carbon Metabolism","Lipid metabolism","iEK1008"
"1296",99,"HIBD","BKDC1",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.38742359215394e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Alternate Carbon Metabolism","Lipid metabolism","iEK1008"
"1297",100,"HIBD","ECOAH9ir",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Alternate Carbon Metabolism","Valine, Leucine, and Isoleucine Metabolism","iEK1008"
"1298",101,"HIBD","HACD9",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473582465064e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Alternate Carbon Metabolism","Valine, Leucine, and Isoleucine Metabolism","iEK1008"
"1299",102,"HIBD","MACCOAT",0,0.99009029020815,0,0.709661300589981,0,0.000376617653735308,0,0,0,2.38742359215394e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",37,0.304003534423732,14,17,6,0.837837837837838,"Alternate Carbon Metabolism","Valine, Leucine, and Isoleucine Metabolism","iEK1008"
"1300",103,"HPPK","DHNPA2r",0,4.65390983917589e-05,0,4.65390983917575e-05,0.0183742177837963,0,0,0,0,4.65390985190878e-05,4.6539098458029e-05,4.65390984580316e-05,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL",6,0.000265268880000002,3,3,0,1,"Folate Metabolism","Folate Metabolism","iEK1008"
"1301",104,"HPPK","DHPS2",0,4.65390983917589e-05,0,4.65390983917575e-05,0.0183742177837963,0,0,0,0,4.65390985190878e-05,4.6539098458029e-05,4.65390984580316e-05,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL",6,0.000265268880000002,3,3,0,1,"Folate Metabolism","Folate Metabolism","iEK1008"
"1302",105,"HPPK","HPPK2",0,4.65390983917589e-05,0,4.65390983917575e-05,0.0183742177837963,0,0,0,0,4.65390985190878e-05,4.6539098458029e-05,4.65390984580316e-05,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL",6,0.000265268880000002,3,3,0,1,"Folate Metabolism","Folate Metabolism","iEK1008"
"1303",106,"MAN1PT2","MAN1PT",0,0.00402790079193376,0,0.00402580169422225,0.00915191369873937,0.00789477630343198,0,0,0,-2.01537397881424e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",4,0.0114793449886187,1,2,1,0.75,"Fructose and mannose metabolism","Fructose and mannose metabolism","iEK1008"
"1304",107,"MECDPDH","HMEDR",0,0.742071876328288,0,0.630061027071381,0,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL",62,0.212529080164673,14,16,32,0.483870967741935,"Polyprenyl Metabolism","Polyprenyl Metabolism","iEK1008"
